"","Survived","Pclass","Sex","Age"
"148","0","3","female",9
"149","0","2","male",36.5
"150","0","2","male",42
"151","0","2","male",51
"152","1","1","female",22
"153","0","3","male",55.5
"154","0","3","male",40.5
"155","0","3","male",22.1290327560907
"156","0","1","male",51
"157","1","3","female",16
"158","0","3","male",30
"159","0","3","male",30.3601666257602
"160","0","3","male",21.6048438463985
"161","0","3","male",44
"162","1","2","female",40
"163","0","3","male",26
"164","0","3","male",17
"165","0","3","male",1
"166","1","3","male",9
"167","1","1","female",25.8201733754185
"168","0","3","female",45
"169","0","1","male",17.5147462154212
"170","0","3","male",28
"171","0","1","male",61
"172","0","3","male",4
"173","1","3","female",1
"174","0","3","male",21
"175","0","1","male",56
"176","0","3","male",18
"177","0","3","male",29.5541641166997
"178","0","1","female",50
"179","0","2","male",30
"180","0","3","male",36
"181","0","3","female",14.4119424275774
"182","0","2","male",43.5647197243133
"183","0","3","male",9
"184","1","2","male",1
"185","1","3","female",4
"186","0","1","male",53.5083464073186
"187","1","3","female",21.645730733048
"188","1","1","male",45
"189","0","3","male",40
"190","0","3","male",36
"191","1","2","female",32
"192","0","2","male",19
"193","1","3","female",19
"194","1","2","male",3
"195","1","1","female",44
"196","1","1","female",58
"197","0","3","male",26.2648762736691
"198","0","3","male",42
"199","1","3","female",44.0723484200199
"200","0","2","female",24
"201","0","3","male",28
"202","0","3","male",25.4262273713902
"203","0","3","male",34
"204","0","3","male",45.5
"205","1","3","male",18
"206","0","3","female",2
"207","0","3","male",32
"208","1","3","male",26
"209","1","3","female",16
"210","1","1","male",40
"211","0","3","male",24
"212","1","2","female",35
"213","0","3","male",22
"214","0","2","male",30
"215","0","3","male",19.5689149557724
"216","1","1","female",31
"217","1","3","female",27
"218","0","2","male",42
"219","1","1","female",32
"220","0","2","male",30
"221","1","3","male",16
"222","0","2","male",27
"223","0","3","male",51
"224","0","3","male",9.03243237723403
"225","1","1","male",38
"226","0","3","male",22
"227","1","2","male",19
"228","0","3","male",20.5
"229","0","2","male",18
"230","0","3","female",2.79565038979434
"231","1","1","female",35
"232","0","3","male",29
"233","0","2","male",59
"234","1","3","female",5
"235","0","2","male",24
"236","0","3","female",12.3381834559569
"237","0","2","male",44
"238","1","2","female",8
"239","0","2","male",19
"240","0","2","male",33
"241","0","3","female",31.8051010239348
"242","1","3","female",19.8484673418011
"243","0","2","male",29
"244","0","3","male",22
"245","0","3","male",30
"246","0","1","male",44
"247","0","3","female",25
"248","1","2","female",24
"249","1","1","male",37
"250","0","2","male",54
"251","0","3","male",24.2190307188917
"252","0","3","female",29
"253","0","1","male",62
"254","0","3","male",30
"255","0","3","female",41
"256","1","3","female",29
"257","1","1","female",29.2846132449844
"258","1","1","female",30
"259","1","1","female",35
"260","1","2","female",50
"261","0","3","male",25.2703554543095
"262","1","3","male",3
"263","0","1","male",52
"264","0","1","male",40
"265","0","3","female",41.5184569014082
"266","0","2","male",36
"267","0","3","male",16
"268","1","3","male",25
"269","1","1","female",58
"270","1","1","female",35
"271","0","1","male",47.4007916496721
"272","1","3","male",25
"273","1","2","female",41
"274","0","1","male",37
"275","1","3","female",15.0332575090982
"276","1","1","female",63
"277","0","3","female",45
"278","0","2","male",18.436597197389
"279","0","3","male",7
"280","1","3","female",35
"281","0","3","male",65
"282","0","3","male",28
"283","0","3","male",16
"284","1","3","male",19
"285","0","1","male",50.7586159578965
"286","0","3","male",33
"287","1","3","male",30
"288","0","3","male",22
"289","1","2","male",42
"290","1","3","female",22
"291","1","1","female",26
"292","1","1","female",19
"293","0","2","male",36
"294","0","3","female",24
"295","0","3","male",24
"296","0","1","male",31.4462476774525
"297","0","3","male",23.5
"298","0","1","female",2
"299","1","1","male",58.2531340252007
"300","1","1","female",50
"301","1","3","female",21.7433936870587
"302","1","3","male",38.1804607715644
"303","0","3","male",19
"304","1","2","female",38.3078620733144
"305","0","3","male",-7.93534833991755
"306","1","1","male",0.92
"307","1","1","female",16.9373370850641
"308","1","1","female",17
"309","0","2","male",30
"310","1","1","female",30
"311","1","1","female",24
"312","1","1","female",18
"313","0","2","female",26
"314","0","3","male",28
"315","0","2","male",43
"316","1","3","female",26
"317","1","2","female",24
"318","0","2","male",54
"319","1","1","female",31
"320","1","1","female",40
"321","0","3","male",22
"322","0","3","male",27
"323","1","2","female",30
"324","1","2","female",22
"325","0","3","male",38.9226518319836
"326","1","1","female",36
"327","0","3","male",61
"328","1","2","female",36
"329","1","3","female",31
"330","1","1","female",16
"331","1","3","female",28.054563351459
"332","0","1","male",45.5
"333","0","1","male",38
"334","0","3","male",16
"335","1","1","female",43.1439863434665
"336","0","3","male",41.4074760596315
"337","0","1","male",29
"338","1","1","female",41
"339","1","3","male",45
"340","0","1","male",45
"341","1","2","male",2
"342","1","1","female",24
"343","0","2","male",28
"344","0","2","male",25
"345","0","2","male",36
"346","1","2","female",24
"347","1","2","female",40
"348","1","3","female",9.92892753563001
"349","1","3","male",3
"350","0","3","male",42
"351","0","3","male",23
"352","0","1","male",49.733239634281
"353","0","3","male",15
"354","0","3","male",25
"355","0","3","male",13.8778425014834
"356","0","3","male",28
"357","1","1","female",22
"358","0","2","female",38
"359","1","3","female",4.51060403569996
"360","1","3","female",16.6151142414462
"361","0","3","male",40
"362","0","2","male",29
"363","0","3","female",45
"364","0","3","male",35
"365","0","3","male",27.9595663207072
"366","0","3","male",30
"367","1","1","female",60
"368","1","3","female",31.878048108233
"369","1","3","female",41.0529936308408
"370","1","1","female",24
"371","1","1","male",25
"372","0","3","male",18
"373","0","3","male",19
"374","0","1","male",22
"375","0","3","female",3
"376","1","1","female",25.3763865912684
"377","1","3","female",22
"378","0","1","male",27
"379","0","3","male",20
"380","0","3","male",19
"381","1","1","female",42
"382","1","3","female",1
"383","0","3","male",32
"384","1","1","female",35
"385","0","3","male",34.3481799549169
"386","0","2","male",18
"387","0","3","male",1
"388","1","2","female",36
"389","0","3","male",29.3122929819473
"390","1","2","female",17
"391","1","1","male",36
"392","1","3","male",21
"393","0","3","male",28
"394","1","1","female",23
"395","1","3","female",24
"396","0","3","male",22
"397","0","3","female",31
"398","0","2","male",46
"399","0","2","male",23
"400","1","2","female",28
"401","1","3","male",39
"402","0","3","male",26
"403","0","3","female",21
"404","0","3","male",28
"405","0","3","female",20
"406","0","2","male",34
"407","0","3","male",51
"408","1","2","male",3
"409","0","3","male",21
"410","0","3","female",4.18243845177157
"411","0","3","male",23.1435550219985
"412","0","3","male",11.6110092300066
"413","1","1","female",33
"414","0","2","male",11.7624293502965
"415","1","3","male",44
"416","0","3","female",35.4581672015597
"417","1","2","female",34
"418","1","2","female",18
"419","0","2","male",30
"420","0","3","female",10
"421","0","3","male",8.85684085984087
"422","0","3","male",21
"423","0","3","male",29
"424","0","3","female",28
"425","0","3","male",18
"426","0","3","male",20.1364585529354
"427","1","2","female",28
"428","1","2","female",19
"429","0","3","male",30.0791989496163
"430","1","3","male",32
"431","1","1","male",28
"432","1","3","female",27.8561619566164
"433","1","2","female",42
"434","0","3","male",17
"435","0","1","male",50
"436","1","1","female",14
"437","0","3","female",21
"438","1","2","female",24
"439","0","1","male",64
"440","0","2","male",31
"441","1","2","female",45
"442","0","3","male",20
"443","0","3","male",25
"444","1","2","female",28
"445","1","3","male",24.8671276620227
"446","1","1","male",4
"447","1","2","female",13
"448","1","1","male",34
"449","1","3","female",5
"450","1","1","male",52
"451","0","2","male",36
"452","0","3","male",24.8744207337398
"453","0","1","male",30
"454","1","1","male",49
"455","0","3","male",31.6845365028182
"456","1","3","male",29
"457","0","1","male",65
"458","1","1","female",22.8133945246128
"459","1","2","female",50
"460","0","3","male",18.3429418698903
"461","1","1","male",48
"462","0","3","male",34
"463","0","1","male",47
"464","0","2","male",48
"465","0","3","male",25.0068475857774
"466","0","3","male",38
"467","0","2","male",37.4221984510625
"468","0","1","male",56
"469","0","3","male",5.63830917986419
"470","1","3","female",0.75
"471","0","3","male",28.3807162724979
"472","0","3","male",38
"473","1","2","female",33
"474","1","2","female",23
"475","0","3","female",22
"476","0","1","male",44.2600527736514
"477","0","2","male",34
"478","0","3","male",29
"479","0","3","male",22
"480","1","3","female",2
"481","0","3","male",9
"482","0","2","male",30.5024971724984
"483","0","3","male",50
"484","1","3","female",63
"485","1","1","male",25
"486","0","3","female",35.6410790225167
"487","1","1","female",35
"488","0","1","male",58
"489","0","3","male",30
"490","1","3","male",9
"491","0","3","male",17.6528963377145
"492","0","3","male",21
"493","0","1","male",55
"494","0","1","male",71
"495","0","3","male",21
"496","0","3","male",24.8864558745605
"497","1","1","female",54
"498","0","3","male",49.4005701800321
"499","0","1","female",25
"500","0","3","male",24
"501","0","3","male",17
"502","0","3","female",21
"503","0","3","female",43.4398676450662
"504","0","3","female",37
"505","1","1","female",16
"506","0","1","male",18
"507","1","2","female",33
"508","1","1","male",33.2053068243678
"509","0","3","male",28
"510","1","3","male",26
"511","1","3","male",29
"512","0","3","male",15.6137225073982
"513","1","1","male",36
"514","1","1","female",54
"515","0","3","male",24
"516","0","1","male",47
"517","1","2","female",34
"518","0","3","male",45.2594688436779
"519","1","2","female",36
"520","0","3","male",32
"521","1","1","female",30
"522","0","3","male",22
"523","0","3","male",31.0783918945409
"524","1","1","female",44
"525","0","3","male",16.4563789021868
"526","0","3","male",40.5
"527","1","2","female",50
"528","0","1","male",43.1598767247529
"529","0","3","male",39
"530","0","2","male",23
"531","1","2","female",2
"532","0","3","male",20.1989318611072
"533","0","3","male",17
"534","1","3","female",31.0950408278036
"535","0","3","female",30
"536","1","2","female",7
"537","0","1","male",45
"538","1","1","female",30
"539","0","3","male",33.8284735912555
"540","1","1","female",22
"541","1","1","female",36
"542","0","3","female",9
"543","0","3","female",11
"544","1","2","male",32
"545","0","1","male",50
"546","0","1","male",64
"547","1","2","female",19
"548","1","2","male",1.0490570087545
"549","0","3","male",33
"550","1","2","male",8
"551","1","1","male",17
"552","0","2","male",27
"553","0","3","male",11.6324682680812
"554","1","3","male",22
"555","1","3","female",22
"556","0","1","male",62
"557","1","1","female",48
"558","0","1","male",24.7983185865829
"559","1","1","female",39
"560","1","3","female",36
"561","0","3","male",43.4232984720485
"562","0","3","male",40
"563","0","2","male",28
"564","0","3","male",14.2807248926343
"565","0","3","female",17.0223468931478
"566","0","3","male",24
"567","0","3","male",19
"568","0","3","female",29
"569","0","3","male",43.5801579913472
"570","1","3","male",32
"571","1","2","male",62
"572","1","1","female",53
"573","1","1","male",36
"574","1","3","female",14.8008088280114
"575","0","3","male",16
"576","0","3","male",19
"577","1","2","female",34
"578","1","1","female",39
"579","0","3","female",45.6029212822652
"580","1","3","male",32
"581","1","2","female",25
"582","1","1","female",39
"583","0","2","male",54
"584","0","1","male",36
"585","0","3","male",24.7585630054024
"586","1","1","female",18
"587","0","2","male",47
"588","1","1","male",60
"589","0","3","male",22
"590","0","3","male",32.1050354928281
"591","0","3","male",35
"592","1","1","female",52
"593","0","3","male",47
"594","0","3","female",18.8004589884504
"595","0","2","male",37
"596","0","3","male",36
"597","1","2","female",21.6037981456554
"598","0","3","male",49
"599","0","3","male",27.6652098809626
"600","1","1","male",49
"601","1","2","female",24
"602","0","3","male",26.4596342008057
"603","0","1","male",48.0065408181345
"604","0","3","male",44
"605","1","1","male",35
"606","0","3","male",36
"607","0","3","male",30
"608","1","1","male",27
"609","1","2","female",22
"610","1","1","female",40
"611","0","3","female",39
"612","0","3","male",40.6063972543934
"613","1","3","female",15.1927876896938
"614","0","3","male",21.9424390245038
"615","0","3","male",35
"616","1","2","female",24
"617","0","3","male",34
"618","0","3","female",26
"619","1","2","female",4
"620","0","2","male",26
"621","0","3","male",27
"622","1","1","male",42
"623","1","3","male",20
"624","0","3","male",21
"625","0","3","male",21
"626","0","1","male",61
"627","0","2","male",57
"628","1","1","female",21
"629","0","3","male",26
"630","0","3","male",24.8428024122157
"631","1","1","male",80
"632","0","3","male",51
"633","1","1","male",32
"634","0","1","male",37.4566810100544
"635","0","3","female",9
"636","1","2","female",28
"637","0","3","male",32
"638","0","2","male",31
"639","0","3","female",41
"640","0","3","male",28.4009009694472
"641","0","3","male",20
"642","1","1","female",24
"643","0","3","female",2
"644","1","3","male",18.6547199727476
"645","1","3","female",0.75
"646","1","1","male",48
"647","0","3","male",19
"648","1","1","male",56
"649","0","3","male",26.6899945811909
"650","1","3","female",23
"651","0","3","male",3.71184676131012
"652","1","2","female",18
"653","0","3","male",21
"654","1","3","female",21.0250274984218
"655","0","3","female",18
"656","0","2","male",24
"657","0","3","male",8.3026775820736
"658","0","3","female",32
"659","0","2","male",23
"660","0","1","male",58
"661","1","1","male",50
"662","0","3","male",40
"663","0","1","male",47
"664","0","3","male",36
"665","1","3","male",20
"666","0","2","male",32
"667","0","2","male",25
"668","0","3","male",48.0992691508595
"669","0","3","male",43
"670","1","1","female",33.654346153282
"671","1","2","female",40
"672","0","1","male",31
"673","0","2","male",70
"674","1","2","male",31
"675","0","2","male",45.0598092824049
"676","0","3","male",18
"677","0","3","male",24.5
"678","1","3","female",18
"679","0","3","female",43
"680","1","1","male",36
"681","0","3","female",9.03518741291192
"682","1","1","male",27
"683","0","3","male",20
"684","0","3","male",14
"685","0","2","male",60
"686","0","2","male",25
"687","0","3","male",14
"688","0","3","male",19
"689","0","3","male",18
"690","1","1","female",15
"691","1","1","male",31
"692","1","3","female",4
"693","1","3","male",18.6317754511262
"694","0","3","male",25
"695","0","1","male",60
"696","0","2","male",52
"697","0","3","male",44
"698","1","3","female",23.2830640913411
"699","0","1","male",49
"700","0","3","male",42
"701","1","1","female",18
"702","1","1","male",35
"703","0","3","female",18
"704","0","3","male",25
"705","0","3","male",26
"706","0","2","male",39
"707","1","2","female",45
"708","1","1","male",42
"709","1","1","female",22
"710","1","3","male",21.0171158961576
"711","1","1","female",24
"712","0","1","male",41.7686197226674
"713","1","1","male",48
"714","0","3","male",29
"715","0","2","male",52
"716","0","3","male",19
"717","1","1","female",38
"718","1","2","female",27
"719","0","3","male",27.2316703371033
"720","0","3","male",33
"721","1","2","female",6
"722","0","3","male",17
"723","0","2","male",34
"724","0","2","male",50
"725","1","1","male",27
"726","0","3","male",20
"727","1","2","female",30
"728","1","3","female",9.24761762984248
"729","0","2","male",25
"730","0","3","female",25
"731","1","1","female",29
"732","0","3","male",11
"733","0","2","male",37.0548423556644
"734","0","2","male",23
"735","0","2","male",23
"736","0","3","male",28.5
"737","0","3","female",48
"738","1","1","male",35
"739","0","3","male",38.8706277292439
"740","0","3","male",38.0229646420207
"741","1","1","male",38.0417469625094
"742","0","1","male",36
"743","1","1","female",21
"744","0","3","male",24
"745","1","3","male",31
"746","0","1","male",70
"747","0","3","male",16
"748","1","2","female",30
"749","0","1","male",19
"750","0","3","male",31
"751","1","2","female",4
"752","1","3","male",6
"753","0","3","male",33
"754","0","3","male",23
"755","1","2","female",48
"756","1","2","male",0.67
"757","0","3","male",28
"758","0","2","male",18
"759","0","3","male",34
"760","1","1","female",33
"761","0","3","male",21.3504678548148
"762","0","3","male",41
"763","1","3","male",20
"764","1","1","female",36
"765","0","3","male",16
"766","1","1","female",51
"767","0","1","male",29.8943692813447
"768","0","3","female",30.5
"769","0","3","male",8.02507084836021
"770","0","3","male",32
"771","0","3","male",24
"772","0","3","male",48
"773","0","2","female",57
"774","0","3","male",30.6111605545607
"775","1","2","female",54
"776","0","3","male",18
"777","0","3","male",42.3140397410238
"778","1","3","female",5
"779","0","3","male",38.5531865745426
"780","1","1","female",43
"781","1","3","female",13
"782","1","1","female",17
"783","0","1","male",29
"784","0","3","male",14.7214469023169
"785","0","3","male",25
"786","0","3","male",25
"787","1","3","female",18
"788","0","3","male",8
"789","1","3","male",1
"790","0","1","male",46
"791","0","3","male",33.9356111038097
"792","0","2","male",16
"793","0","3","female",34.9078722299046
"794","0","1","male",15.0122767086425
"795","0","3","male",25
"796","0","2","male",39
"797","1","1","female",49
"798","1","3","female",31
"799","0","3","male",30
"800","0","3","female",30
"801","0","2","male",34
"802","1","2","female",31
"803","1","1","male",11
"804","1","3","male",0.42
"805","1","3","male",27
"806","0","3","male",31
"807","0","1","male",39
"808","0","3","female",18
"809","0","2","male",39
"810","1","1","female",33
"811","0","3","male",26
"812","0","3","male",39
"813","0","2","male",35
"814","0","3","female",6
"815","0","3","male",30.5
"816","0","1","male",57.7830288968837
"817","0","3","female",23
"818","0","2","male",31
"819","0","3","male",43
"820","0","3","male",10
"821","1","1","female",52
"822","1","3","male",27
"823","0","1","male",38
"824","1","3","female",27
"825","0","3","male",2
"826","0","3","male",35.2439078824881
"827","0","3","male",5.93365464975799
"828","1","2","male",1
"829","1","3","male",20.6942477025643
"830","1","1","female",62
"831","1","3","female",15
"832","1","2","male",0.83
"833","0","3","male",9.86788473324444
"834","0","3","male",23
"835","0","3","male",18
"836","1","1","female",39
"837","0","3","male",21
"838","0","3","male",47.372589590908
"839","1","3","male",32
"840","1","1","male",13.613656753407
"841","0","3","male",20
"842","0","2","male",16
"843","1","1","female",30
"844","0","3","male",34.5
"845","0","3","male",17
"846","0","3","male",42
"847","0","3","male",18.2496421850055
"848","0","3","male",35
"849","0","2","male",28
"850","1","1","female",40.1384197005354
"851","0","3","male",4
"852","0","3","male",74
"853","0","3","female",9
"854","1","1","female",16
"855","0","2","female",44
"856","1","3","female",18
"857","1","1","female",45
"858","1","1","male",51
"859","1","3","female",24
"860","0","3","male",24.7698288552642
"861","0","3","male",41
"862","0","2","male",21
"863","1","1","female",48
"864","0","3","female",47.3772209243037
"865","0","2","male",24
"866","1","2","female",42
"867","1","2","female",27
"868","0","1","male",31
"869","0","3","male",7.9803876012802
"870","1","3","male",4
"871","0","3","male",26
"872","1","1","female",47
"873","0","1","male",33
"874","0","3","male",47
"875","1","2","female",28
"876","1","3","female",15
"877","0","3","male",20
"878","0","3","male",19
"879","0","3","male",37.6157734407145
"880","1","1","female",56
"881","1","2","female",25
"882","0","3","male",33
"883","0","3","female",22
"884","0","2","male",28
"885","0","3","male",25
"886","0","3","female",39
"887","0","2","male",27
"888","1","1","female",19
"889","0","3","female",60.2082549887328
"890","1","1","male",26
"891","0","3","male",32
"892","0","3","male",34.5
"893","1","3","female",47
"894","0","2","male",62
"895","0","3","male",27
"896","1","3","female",22
"897","0","3","male",14
"898","1","3","female",30
"899","0","2","male",26
"900","0","3","female",18
"901","1","3","male",21
"902","0","3","male",30.9178945799052
"903","1","1","male",46
"904","0","1","female",23
"905","0","2","male",63
"906","1","1","female",47
"907","0","2","female",24
"908","0","2","male",35
"909","0","3","male",21
"910","0","3","female",27
"911","0","3","female",45
"912","0","1","male",55
"913","0","3","male",9
"914","0","1","female",29.0034837484496
"915","0","1","male",21
"916","0","1","female",48
"917","0","3","male",50
"918","1","1","female",22
"919","0","3","male",22.5
"920","0","1","male",41
"921","0","3","male",45.4641452891182
"922","0","2","male",50
"923","1","2","male",24
"924","1","3","female",33
"925","1","3","female",11.2156349643255
"926","1","1","male",30
"927","0","3","male",18.5
"928","0","3","female",28.3689476750005
"929","1","3","female",21
"930","0","3","male",25
"931","1","3","male",29.9768707181053
"932","0","3","male",39
"933","1","1","male",23.2092380188266
"934","0","3","male",41
"935","1","2","female",30
"936","1","1","female",45
"937","0","3","male",25
"938","1","1","male",45
"939","0","3","male",46.8263137628561
"940","0","1","female",60
"941","1","3","female",36
"942","1","1","male",24
"943","1","2","male",27
"944","1","2","female",20
"945","0","1","female",28
"946","0","2","male",30.7007905504026
"947","0","3","male",10
"948","0","3","male",35
"949","0","3","male",25
"950","0","3","male",25.9428506591266
"951","1","1","female",36
"952","0","3","male",17
"953","0","2","male",32
"954","0","3","male",18
"955","1","3","female",22
"956","1","1","male",13
"957","1","2","female",36.0230775198916
"958","1","3","female",18
"959","0","1","male",47
"960","1","1","male",31
"961","1","1","female",60
"962","0","3","female",24
"963","0","3","male",21
"964","1","3","female",29
"965","0","1","male",28.5
"966","1","1","female",35
"967","0","1","male",32.5
"968","0","3","male",30.9684914922296
"969","0","1","female",55
"970","1","2","male",30
"971","0","3","female",24
"972","1","3","male",6
"973","0","1","male",67
"974","1","1","male",49
"975","0","3","male",34.2695554799756
"976","0","2","male",39.3943921421015
"977","1","3","male",9.31323174891552
"978","1","3","female",27
"979","1","3","female",18
"980","1","3","female",41.7535135757098
"981","0","2","male",2
"982","1","3","female",22
"983","0","3","male",20.3406833158897
"984","0","1","female",27
"985","0","3","male",39.6347118493948
"986","1","1","male",25
"987","0","3","male",25
"988","1","1","female",76
"989","0","3","male",29
"990","0","3","female",20
"991","0","3","male",33
"992","1","1","female",43
"993","0","2","male",27
"994","0","3","male",35.9182233569854
"995","0","3","male",26
"996","1","3","female",16
"997","0","3","male",28
"998","0","3","male",21
"999","0","3","male",31.5409536749947
"1000","0","3","male",20.6747735074339
"1001","1","2","male",18.5
"1002","0","2","male",41
"1003","1","3","female",11.4525227539092
"1004","1","1","female",36
"1005","1","3","female",18.5
"1006","1","1","female",63
"1007","1","3","male",18
"1008","0","3","male",28.9647109162355
"1009","1","3","female",1
"1010","0","1","male",36
"1011","1","2","female",29
"1012","0","2","female",12
"1013","0","3","male",25.2757593220904
"1014","1","1","female",35
"1015","0","3","male",28
"1016","1","3","male",1.17789103516171
"1017","1","3","female",17
"1018","0","3","male",22
"1019","1","3","female",17.7748354827878
"1020","1","2","male",42
"1021","1","3","male",24
"1022","0","3","male",32
"1023","0","1","male",53
"1024","1","3","female",21.0466073130829
"1025","0","3","male",25.6904380171129
"1026","0","3","male",43
"1027","0","3","male",24
"1028","0","3","male",26.5
"1029","0","2","male",26
"1030","1","3","female",23
"1031","0","3","male",40
"1032","1","3","female",10
"1033","1","1","female",33
"1034","1","1","male",61
"1035","1","2","male",28
"1036","0","1","male",42
"1037","0","3","male",31
"1038","1","1","male",34.1489884868249
"1039","0","3","male",22
"1040","1","1","male",49.4700649594221
"1041","0","2","male",30
"1042","1","1","female",23
"1043","0","3","male",30.6100209490878
"1044","0","3","male",60.5
"1045","1","3","female",36
"1046","0","3","male",13
"1047","1","3","male",24
"1048","1","1","female",29
"1049","0","3","female",23
"1050","0","1","male",42
"1051","0","3","female",26
"1052","0","3","female",36.9045841852568
"1053","1","3","male",7
"1054","0","2","female",26
"1055","0","3","male",27.7480113519106
"1056","1","2","male",41
"1057","1","3","female",26
"1058","0","1","male",48
"1059","0","3","male",18
"1060","1","1","female",25.426746022743
"1061","0","3","female",22
"1062","0","3","male",23.9695147112554
"1063","0","3","male",27
"1064","0","3","male",23
"1065","0","3","male",13.0372428847438
"1066","0","3","male",40
"1067","1","2","female",15
"1068","1","2","female",20
"1069","1","1","male",54
"1070","1","2","female",36
"1071","0","1","female",64
"1072","0","2","male",30
"1073","1","1","male",37
"1074","0","1","female",18
"1075","1","3","male",26.3264489475219
"1076","1","1","female",27
"1077","0","2","male",40
"1078","1","2","female",21
"1079","0","3","male",17
"1080","0","3","female",13.8909565777366
"1081","0","2","male",40
"1082","0","2","male",34
"1083","1","1","male",7.76556919399803
"1084","0","3","male",11.5
"1085","1","2","male",61
"1086","0","2","male",8
"1087","0","3","male",33
"1088","0","1","male",6
"1089","1","3","female",18
"1090","0","2","male",23
"1091","0","3","female",29.4892635263449
"1092","1","3","female",27.5109664460331
"1093","1","3","male",0.33
"1094","1","1","male",47
"1095","1","2","female",8
"1096","0","2","male",25
"1097","0","1","male",38.4651131406573
"1098","1","3","female",35
"1099","1","2","male",24
"1100","0","1","female",33
"1101","1","3","male",25
"1102","0","3","male",32
"1103","0","3","male",34.040231400181
"1104","1","2","male",17
"1105","0","2","female",60
"1106","0","3","female",38
"1107","1","1","male",42
"1108","1","3","female",25.4541445976477
"1109","0","1","male",57
"1110","1","1","female",50
"1111","1","3","male",-6.24792813992024
"1112","1","2","female",30
"1113","0","3","male",21
"1114","1","2","female",22
"1115","1","3","male",21
"1116","1","1","female",53
"1117","1","3","female",40.8891124627387
"1118","0","3","male",23
"1119","0","3","female",40.6041350659214
"1120","0","3","male",40.5
"1121","0","2","male",36
"1122","0","2","male",14
"1123","1","1","female",21
"1124","0","3","male",21
"1125","0","3","male",33.7979516579239
"1126","0","1","male",39
"1127","0","3","male",20
"1128","0","1","male",64
